rank,rating,date,user,content,helpful_count,images,option_info,product_name
16,5,25.07.01.,kdmn****,자몽향 좋고 탈취력이 좋네요,0,https://phinf.pstatic.net/checkout.phinf/20250701_251/1751379702202YOPb4_JPEG/image.jpg?type=f300_300,옵션: [자몽]본품3향/냄새아주 만족해요흡수력괜찮아요촉촉함촉촉해요,(가성비대용량)온더바디 코튼풋 발을씻자 풋샴푸 510ml 자몽 3개
17,5,25.06.30.,xodr*****,원하는 만큼 덜어 쓸 수 있어서 좋아요.,0,https://phinf.pstatic.net/checkout.phinf/20250630_283/1751259959626MFpz4_JPEG/IMG_1731.jpeg?type=f300_300,옵션: [자몽]리필3향/냄새괜찮아요흡수력괜찮아요촉촉함보통이에요,(가성비대용량)온더바디 코튼풋 발을씻자 풋샴푸 510ml 자몽 3개
18,5,25.07.16.,02ch*****,"자몽향이 제일 좋습니다.
다른 향도 더 나오면 좋겠긴합니다.",0,,옵션: [쿨링]본품3향/냄새아주 만족해요흡수력아주 만족해요촉촉함촉촉해요,(가성비대용량)온더바디 코튼풋 발을씻자 풋샴푸 510ml 자몽 3개
19,5,25.07.18.,cara********,이제 이거 없이는 못살아요 징챠루 🥹🩷,0,,옵션: [자몽]본품3향/냄새괜찮아요흡수력괜찮아요촉촉함보통이에요,(가성비대용량)온더바디 코튼풋 발을씻자 풋샴푸 510ml 자몽 3개
20,5,25.06.30.,ksjy****,대용량 저렴하게 잘샀어용,0,https://phinf.pstatic.net/checkout.phinf/20250630_74/1751274980514BTpQG_JPEG/1000026311.jpg?type=f300_300,옵션: [본품3]레몬+자몽+쿨링+ 필링팩향/냄새아주 만족해요흡수력아주 만족해요촉촉함촉촉해요,(가성비대용량)온더바디 코튼풋 발을씻자 풋샴푸 510ml 자몽 3개
21,5,25.07.15.,lya3***,지인 추천으로 구매했습니다. 사용하는데 너무 편해서 앞으로 꾸준하게 사용할 듯하네요.,0,https://phinf.pstatic.net/checkout.phinf/20250715_152/1752582947999cXUj0_JPEG/1000099337.jpg?type=f300_300,옵션: [자몽]본품2+[쿨링]본품1향/냄새괜찮아요흡수력괜찮아요촉촉함촉촉해요,(가성비대용량)온더바디 코튼풋 발을씻자 풋샴푸 510ml 자몽 3개
22,5,25.06.29.,inbo****,인스타보고 구매했는데 확실히 향기는 쥐기네요 곰팡이 제거  청소용 이건ㅇ솔찍히 모르겠어요 그냥 발은쉽게 씻어요 큰단점이라면 발씻을때 서서 씻다가 미끄러져서 살짝 위험했다는거! 그거만조심하면 발이 깨끗이 씻기는 느낌이랄까 향이 강해서 발냄새는확실히없어집니다ㅋㅋ꼭 한번쯤은사보세요 비누보다 백배낫습니다ㅋ,0,https://phinf.pstatic.net/checkout.phinf/20250629_116/1751198696521u4EA4_JPEG/17511986799844056919434328419592.jpg?type=f300_300,옵션: [레몬]본품2+[쿨링]본품1+ 필링팩향/냄새아주 만족해요흡수력아주 만족해요촉촉함촉촉해요,(가성비대용량)온더바디 코튼풋 발을씻자 풋샴푸 510ml 자몽 3개
23,4,25.06.29.,kari*****,"당일배송 정말 감사합니다. 2시에 출발해서 8시에 도착하고, 정말 원하는 상품 저렴하게 구매하게 되어 감사드립니다. 다만, 배송중에 플라스틱 통 제품 하나가 약간 샌 흔적이 있어 별 네개 드립니다.",0,https://phinf.pstatic.net/checkout.phinf/20250629_235/1751206409486hmKfK_JPEG/IMG_1185.jpeg?type=f300_300,옵션: [자몽]본품3향/냄새아주 만족해요흡수력아주 만족해요촉촉함촉촉해요,(가성비대용량)온더바디 코튼풋 발을씻자 풋샴푸 510ml 자몽 3개
24,5,25.07.20.,ra****,"배송빠르게 잘 받았어요.
용량이 커서 좋아요.",0,https://phinf.pstatic.net/checkout.phinf/20250720_11/1752977527430TIVto_JPEG/IMG_1085.jpeg?type=f300_300,옵션: [자몽]본품3+ 필링팩향/냄새아주 만족해요흡수력괜찮아요촉촉함촉촉해요,(가성비대용량)온더바디 코튼풋 발을씻자 풋샴푸 510ml 자몽 3개
25,4,25.07.14.,pgqu*****,늘 사용하는 제품입니다 뽀드득하고 향도 좋아요,0,https://phinf.pstatic.net/checkout.phinf/20250714_47/1752450511248jGaw1_JPEG/1752450490435.jpg?type=f300_300,옵션: [자몽]본품3+ 필링팩향/냄새아주 만족해요흡수력아주 만족해요촉촉함촉촉해요,(가성비대용량)온더바디 코튼풋 발을씻자 풋샴푸 510ml 자몽 3개
26,5,25.06.29.,kari*****,오늘배송 오늘 주문하고 오늘 도착했습니다. 빠른배송 감사드립니다.(리필팩은 이상 없어 별 다섯개 드립니다),0,https://phinf.pstatic.net/checkout.phinf/20250629_207/175120651083538nQM_JPEG/IMG_1185.jpeg?type=f300_300,옵션: [자몽]리필3향/냄새아주 만족해요흡수력아주 만족해요촉촉함촉촉해요,(가성비대용량)온더바디 코튼풋 발을씻자 풋샴푸 510ml 자몽 3개
27,5,25.07.17.,aoe9***,발 간지러움도 없고 좋아요,0,https://phinf.pstatic.net/checkout.phinf/20250717_213/1752697167885j0mok_JPEG/1752697149792.jpg?type=f300_300,옵션: [레몬]본품1+[자몽]본품1+[쿨링]본품1향/냄새아주 만족해요흡수력아주 만족해요촉촉함촉촉해요,(가성비대용량)온더바디 코튼풋 발을씻자 풋샴푸 510ml 자몽 3개
28,5,25.07.07.,hes3***,"배송이 빨라요
향이 매우 좋아요
사용하기 편해요",0,https://phinf.pstatic.net/checkout.phinf/20250707_289/1751858884846TDnoa_JPEG/1751858853641.jpg?type=f300_300,옵션: [자몽]본품3향/냄새아주 만족해요흡수력아주 만족해요촉촉함촉촉해요,(가성비대용량)온더바디 코튼풋 발을씻자 풋샴푸 510ml 자몽 3개
29,5,25.07.01.,juns*****,계속 쓰는 제품입니다~ 전에 집에서는 바퀴도 잡았던 요물^^ 없으면 안되욤,0,https://phinf.pstatic.net/checkout.phinf/20250701_243/1751369105592vVWjt_JPEG/image.jpg?type=f300_300,옵션: [자몽]본품3향/냄새괜찮아요흡수력괜찮아요촉촉함촉촉해요,(가성비대용량)온더바디 코튼풋 발을씻자 풋샴푸 510ml 자몽 3개
30,5,25.07.02.,tedd*****,저의 착오로 제품이 재출고되었다가 다시 반품의 과정까지 친절하고 깔끔하게 처리해주셔서 감사했어요~,0,https://phinf.pstatic.net/checkout.phinf/20250702_211/17514327966437VHuL_JPEG/1000027041.jpg?type=f300_300,옵션: [자몽]본품3향/냄새아주 만족해요흡수력아주 만족해요촉촉함보통이에요,(가성비대용량)온더바디 코튼풋 발을씻자 풋샴푸 510ml 자몽 3개
31,5,25.07.05.,dwis********,발세정 외에 다른용도로 유명해서 구매했는데 아주 훌륭합니다!,0,https://phinf.pstatic.net/checkout.phinf/20250705_250/1751668164381H0Gmq_JPEG/tmp_1897979658659272670.jpg?type=f300_300,옵션: [레몬]본품1+[자몽]본품1+[쿨링]본품1향/냄새아주 만족해요흡수력아주 만족해요촉촉함촉촉해요,(가성비대용량)온더바디 코튼풋 발을씻자 풋샴푸 510ml 자몽 3개
32,5,25.07.16.,02ch*****,"늘 쓰던겁니다.
여전히 좋습니다. 분사력 이만한게없네요.",0,,옵션: [자몽]본품3향/냄새아주 만족해요흡수력아주 만족해요촉촉함촉촉해요,(가성비대용량)온더바디 코튼풋 발을씻자 풋샴푸 510ml 자몽 3개
33,5,25.07.11.,dlrj******,발 씻을때마다 신세계!,0,https://phinf.pstatic.net/checkout.phinf/20250711_206/1752186007996GlnE1_JPEG/1000028104.jpg?type=f300_300,옵션: [자몽]본품3향/냄새아주 만족해요흡수력아주 만족해요촉촉함촉촉해요,(가성비대용량)온더바디 코튼풋 발을씻자 풋샴푸 510ml 자몽 3개
34,5,25.07.02.,kkj9*****,대용량이라서 편하고 아주 좋습니다. 굿,0,https://phinf.pstatic.net/checkout.phinf/20250702_157/1751416145375B2xDs_JPEG/1000026565.jpg?type=f300_300,옵션: [레몬]본품3향/냄새괜찮아요흡수력괜찮아요촉촉함보통이에요,(가성비대용량)온더바디 코튼풋 발을씻자 풋샴푸 510ml 자몽 3개
35,5,25.07.01.,dear*****,마침 떨어져서 고민이었는데 잘 샀어요,0,https://phinf.pstatic.net/checkout.phinf/20250701_31/1751330213934zPbvS_JPEG/IMG_3421.jpeg?type=f300_300,옵션: [자몽]본품3향/냄새괜찮아요흡수력괜찮아요촉촉함보통이에요,(가성비대용량)온더바디 코튼풋 발을씻자 풋샴푸 510ml 자몽 3개
36,5,25.07.01.,kdmn****,자몽향 좋고 탈취력이 좋네요,0,https://phinf.pstatic.net/checkout.phinf/20250701_251/1751379702202YOPb4_JPEG/image.jpg?type=f300_300,옵션: [자몽]본품3향/냄새아주 만족해요흡수력괜찮아요촉촉함촉촉해요,(가성비대용량)온더바디 코튼풋 발을씻자 풋샴푸 510ml 자몽 3개
37,5,25.06.30.,xodr*****,원하는 만큼 덜어 쓸 수 있어서 좋아요.,0,https://phinf.pstatic.net/checkout.phinf/20250630_283/1751259959626MFpz4_JPEG/IMG_1731.jpeg?type=f300_300,옵션: [자몽]리필3향/냄새괜찮아요흡수력괜찮아요촉촉함보통이에요,(가성비대용량)온더바디 코튼풋 발을씻자 풋샴푸 510ml 자몽 3개
38,5,25.07.16.,02ch*****,"자몽향이 제일 좋습니다.
다른 향도 더 나오면 좋겠긴합니다.",0,,옵션: [쿨링]본품3향/냄새아주 만족해요흡수력아주 만족해요촉촉함촉촉해요,(가성비대용량)온더바디 코튼풋 발을씻자 풋샴푸 510ml 자몽 3개
39,5,25.07.18.,cara********,이제 이거 없이는 못살아요 징챠루 🥹🩷,0,,옵션: [자몽]본품3향/냄새괜찮아요흡수력괜찮아요촉촉함보통이에요,(가성비대용량)온더바디 코튼풋 발을씻자 풋샴푸 510ml 자몽 3개
40,5,25.06.30.,ksjy****,대용량 저렴하게 잘샀어용,0,https://phinf.pstatic.net/checkout.phinf/20250630_74/1751274980514BTpQG_JPEG/1000026311.jpg?type=f300_300,옵션: [본품3]레몬+자몽+쿨링+ 필링팩향/냄새아주 만족해요흡수력아주 만족해요촉촉함촉촉해요,(가성비대용량)온더바디 코튼풋 발을씻자 풋샴푸 510ml 자몽 3개
